0 0
1 36
2.00000E-01 2.972E-01 1.751E-01
3.00000E-01 1.560E-01 7.392E-02
4.00000E-01 1.131E-01 4.803E-02
5.00000E-01 9.321E-02 3.822E-02
6.00000E-01 8.153E-02 3.347E-02
8.00000E-01 6.766E-02 2.881E-02
1.00000E+00 5.921E-02 2.632E-02
1.25000E+00 5.217E-02 2.425E-02
1.50000E+00 4.754E-02 2.284E-02
2.00000E+00 4.209E-02 2.135E-02
3.00000E+00 3.754E-02 2.082E-02
4.00000E+00 3.606E-02 2.142E-02
5.00000E+00 3.577E-02 2.232E-02
6.00000E+00 3.601E-02 2.324E-02
8.00000E+00 3.723E-02 2.499E-02
1.00000E+01 3.882E-02 2.647E-02
1.50000E+01 4.276E-02 2.889E-02
2.00000E+01 4.609E-02 3.005E-02
48 45
1.00000E-03 7.350E+03 7.340E+03
1.50000E-03 2.931E+03 2.922E+03
2.00000E-03 1.473E+03 1.466E+03
3.00000E-03 5.414E+02 5.350E+02
3.53750E-03 3.575E+02 3.517E+02
3.53750E-03 1.152E+03 1.103E+03
3.63101E-03 1.083E+03 1.036E+03
3.72700E-03 1.013E+03 9.715E+02
3.72700E-03 1.389E+03 1.324E+03
4.00000E-03 1.170E+03 1.118E+03
4.01800E-03 1.157E+03 1.106E+03
4.01800E-03 1.324E+03 1.264E+03
5.00000E-03 7.685E+02 7.383E+02
6.00000E-03 4.793E+02 4.619E+02
8.00000E-03 2.254E+02 2.174E+02
1.00000E-02 1.244E+02 1.197E+02
1.50000E-02 4.178E+01 3.952E+01
2.00000E-02 1.920E+01 1.776E+01
2.67112E-02 8.809E+00 7.863E+00
2.67112E-02 5.065E+01 1.821E+01
3.00000E-02 3.765E+01 1.594E+01
4.00000E-02 1.778E+01 9.812E+00
5.00000E-02 9.779E+00 6.115E+00
6.00000E-02 5.975E+00 4.001E+00
8.00000E-02 2.751E+00 1.957E+00
1.00000E-01 1.524E+00 1.096E+00
1.50000E-01 5.593E-01 3.753E-01
2.00000E-01 3.038E-01 1.813E-01
3.00000E-01 1.571E-01 7.580E-02
4.00000E-01 1.129E-01 4.868E-02
5.00000E-01 9.250E-02 3.838E-02
6.00000E-01 8.064E-02 3.339E-02
8.00000E-01 6.670E-02 2.854E-02
1.00000E+00 5.826E-02 2.597E-02
1.25000E+00 5.129E-02 2.387E-02
1.50000E+00 4.673E-02 2.247E-02
2.00000E+00 4.139E-02 2.099E-02
3.00000E+00 3.698E-02 2.051E-02
4.00000E+00 3.559E-02 2.114E-02
5.00000E+00 3.536E-02 2.206E-02
6.00000E+00 3.563E-02 2.300E-02
8.00000E+00 3.691E-02 2.477E-02
1.00000E+01 3.853E-02 2.625E-02
1.50000E+01 4.253E-02 2.869E-02
2.00000E+01 4.587E-02 2.985E-02
49 45
1.00000E-03 7.809E+03 7.797E+03
1.50000E-03 3.131E+03 3.122E+03
2.00000E-03 1.578E+03 1.570E+03
3.00000E-03 5.808E+02 5.743E+02
3.73010E-03 3.356E+02 3.298E+02
3.73010E-03 1.046E+03 9.989E+02
3.83264E-03 9.930E+02 9.465E+02
3.93800E-03 9.313E+02 8.905E+02
3.93800E-03 1.261E+03 1.199E+03
4.00000E-03 1.231E+03 1.170E+03
4.23750E-03 1.066E+03 1.016E+03
4.23750E-03 1.223E+03 1.164E+03
5.00000E-03 8.134E+02 7.780E+02
6.00000E-03 5.072E+02 4.871E+02
8.00000E-03 2.391E+02 2.301E+02
1.00000E-02 1.321E+02 1.269E+02
1.50000E-02 4.445E+01 4.206E+01
2.00000E-02 2.044E+01 1.893E+01
2.79399E-02 8.316E+00 7.395E+00
2.79399E-02 4.733E+01 1.670E+01
3.00000E-02 3.949E+01 1.553E+01
4.00000E-02 1.873E+01 9.911E+00
5.00000E-02 1.030E+01 6.262E+00
6.00000E-02 6.306E+00 4.135E+00
8.00000E-02 2.907E+00 2.043E+00
1.00000E-01 1.609E+00 1.150E+00
1.50000E-01 5.876E-01 3.960E-01
2.00000E-01 3.167E-01 1.913E-01
3.00000E-01 1.614E-01 7.923E-02
4.00000E-01 1.149E-01 5.031E-02
5.00000E-01 9.371E-02 3.932E-02
6.00000E-01 8.138E-02 3.398E-02
8.00000E-01 6.707E-02 2.883E-02
1.00000E+00 5.849E-02 2.615E-02
1.25000E+00 5.144E-02 2.398E-02
1.50000E+00 4.684E-02 2.254E-02
2.00000E+00 4.151E-02 2.105E-02
3.00000E+00 3.715E-02 2.060E-02
4.00000E+00 3.582E-02 2.127E-02
5.00000E+00 3.564E-02 2.223E-02
6.00000E+00 3.596E-02 2.321E-02
8.00000E+00 3.730E-02 2.502E-02
1.00000E+01 3.898E-02 2.653E-02
1.50000E+01 4.311E-02 2.903E-02
2.00000E+01 4.654E-02 3.020E-02
50 45
1.00000E-03 8.157E+03 8.144E+03
1.50000E-03 3.296E+03 3.287E+03
2.00000E-03 1.665E+03 1.657E+03
3.00000E-03 6.143E+02 6.077E+02
3.92880E-03 3.114E+02 3.058E+02
3.92880E-03 9.285E+02 8.845E+02
4.00000E-03 9.393E+02 8.945E+02
4.15610E-03 8.469E+02 8.074E+02
4.15610E-03 1.145E+03 1.084E+03
4.30764E-03 1.060E+03 1.002E+03
4.46470E-03 9.712E+02 9.221E+02
4.46470E-03 1.117E+03 1.059E+03
5.00000E-03 8.471E+02 8.064E+02
6.00000E-03 5.294E+02 5.065E+02
8.00000E-03 2.500E+02 2.400E+02
1.00000E-02 1.384E+02 1.327E+02
1.50000E-02 4.664E+01 4.413E+01
2.00000E-02 2.146E+01 1.990E+01
2.92001E-02 7.760E+00 6.876E+00
2.92001E-02 4.360E+01 1.514E+01
3.00000E-02 4.121E+01 1.490E+01
4.00000E-02 1.942E+01 9.835E+00
5.00000E-02 1.070E+01 6.314E+00
6.00000E-02 6.564E+00 4.211E+00
8.00000E-02 3.029E+00 2.101E+00
1.00000E-01 1.676E+00 1.189E+00
1.50000E-01 6.091E-01 4.119E-01
2.00000E-01 3.260E-01 1.990E-01
3.00000E-01 1.639E-01 8.179E-02
4.00000E-01 1.156E-01 5.138E-02
5.00000E-01 9.374E-02 3.980E-02
6.00000E-01 8.113E-02 3.417E-02
8.00000E-01 6.662E-02 2.878E-02
1.00000E+00 5.800E-02 2.601E-02
1.25000E+00 5.095E-02 2.379E-02
1.50000E+00 4.638E-02 2.233E-02
2.00000E+00 4.112E-02 2.085E-02
3.00000E+00 3.686E-02 2.044E-02
4.00000E+00 3.561E-02 2.115E-02
5.00000E+00 3.548E-02 2.213E-02
6.00000E+00 3.583E-02 2.312E-02
8.00000E+00 3.724E-02 2.496E-02
1.00000E+01 3.895E-02 2.649E-02
1.50000E+01 4.315E-02 2.901E-02
2.00000E+01 4.662E-02 3.018E-02
51 46
1.00000E-03 8.582E+03 8.568E+03
1.50000E-03 3.491E+03 3.481E+03
2.00000E-03 1.767E+03 1.759E+03
3.00000E-03 6.536E+02 6.469E+02
4.00000E-03 3.169E+02 3.113E+02
4.13220E-03 2.918E+02 2.863E+02
4.13220E-03 8.691E+02 8.252E+02
4.25449E-03 8.308E+02 7.865E+02
4.38040E-03 7.776E+02 7.392E+02
4.38040E-03 1.050E+03 9.906E+02
4.53657E-03 9.743E+02 9.178E+02
4.69830E-03 8.939E+02 8.457E+02
4.69830E-03 1.029E+03 9.725E+02
5.00000E-03 8.846E+02 8.377E+02
6.00000E-03 5.569E+02 5.305E+02
8.00000E-03 2.631E+02 2.518E+02
1.00000E-02 1.459E+02 1.396E+02
1.50000E-02 4.923E+01 4.657E+01
2.00000E-02 2.268E+01 2.105E+01
3.00000E-02 7.631E+00 6.755E+00
3.04912E-02 7.307E+00 6.452E+00
3.04912E-02 4.073E+01 1.391E+01
4.00000E-02 2.027E+01 9.789E+00
5.00000E-02 1.120E+01 6.400E+00
6.00000E-02 6.879E+00 4.311E+00
8.00000E-02 3.176E+00 2.173E+00
1.00000E-01 1.758E+00 1.237E+00
1.50000E-01 6.361E-01 4.312E-01
2.00000E-01 3.381E-01 2.084E-01
3.00000E-01 1.677E-01 8.504E-02
4.00000E-01 1.172E-01 5.288E-02
5.00000E-01 9.453E-02 4.061E-02
6.00000E-01 8.153E-02 3.465E-02
8.00000E-01 6.670E-02 2.896E-02
1.00000E+00 5.797E-02 2.608E-02
1.25000E+00 5.086E-02 2.378E-02
1.50000E+00 4.628E-02 2.230E-02
2.00000E+00 4.105E-02 2.081E-02
3.00000E+00 3.686E-02 2.043E-02
4.00000E+00 3.567E-02 2.118E-02
5.00000E+00 3.559E-02 2.219E-02
6.00000E+00 3.598E-02 2.321E-02
8.00000E+00 3.745E-02 2.509E-02
1.00000E+01 3.921E-02 2.664E-02
1.50000E+01 4.351E-02 2.920E-02
2.00000E+01 4.704E-02 3.038E-02
52 49
1.00000E-03 8.434E+03 8.419E+03
1.00300E-03 8.380E+03 8.365E+03
1.00600E-03 8.326E+03 8.311E+03
1.00600E-03 8.684E+03 8.668E+03
1.50000E-03 3.608E+03 3.598E+03
2.00000E-03 1.832E+03 1.824E+03
3.00000E-03 6.792E+02 6.726E+02
4.00000E-03 3.297E+02 3.240E+02
4.34140E-03 2.678E+02 2.625E+02
4.34140E-03 7.882E+02 7.460E+02
4.47465E-03 7.504E+02 7.078E+02
4.61200E-03 6.995E+02 6.629E+02
4.61200E-03 9.445E+02 8.880E+02
4.77280E-03 8.782E+02 8.237E+02
4.93920E-03 8.062E+02 7.600E+02
4.93920E-03 9.292E+02 8.744E+02
5.00000E-03 9.014E+02 8.487E+02
6.00000E-03 5.721E+02 5.423E+02
8.00000E-03 2.702E+02 2.578E+02
1.00000E-02 1.501E+02 1.433E+02
1.50000E-02 5.078E+01 4.802E+01
2.00000E-02 2.341E+01 2.175E+01
3.00000E-02 7.878E+00 6.997E+00
3.18138E-02 6.738E+00 5.929E+00
3.18138E-02 3.719E+01 1.251E+01
4.00000E-02 2.064E+01 9.480E+00
5.00000E-02 1.145E+01 6.330E+00
6.00000E-02 7.041E+00 4.306E+00
8.00000E-02 3.255E+00 2.195E+00
1.00000E-01 1.801E+00 1.256E+00
1.50000E-01 6.492E-01 4.409E-01
2.00000E-01 3.429E-01 2.132E-01
3.00000E-01 1.679E-01 8.646E-02
4.00000E-01 1.163E-01 5.326E-02
5.00000E-01 9.328E-02 4.055E-02
6.00000E-01 8.022E-02 3.440E-02
8.00000E-01 6.538E-02 2.854E-02
1.00000E+00 5.669E-02 2.559E-02
1.25000E+00 4.967E-02 2.327E-02
1.50000E+00 4.518E-02 2.179E-02
2.00000E+00 4.009E-02 2.033E-02
3.00000E+00 3.606E-02 1.998E-02
4.00000E+00 3.494E-02 2.075E-02
5.00000E+00 3.492E-02 2.177E-02
6.00000E+00 3.534E-02 2.279E-02
8.00000E+00 3.683E-02 2.466E-02
1.00000E+01 3.860E-02 2.620E-02
1.50000E+01 4.290E-02 2.873E-02
2.00000E+01 4.642E-02 2.989E-02
53 48
1.00000E-03 9.096E+03 9.078E+03
1.03542E-03 8.465E+03 8.448E+03
1.07210E-03 7.863E+03 7.847E+03
1.07210E-03 8.198E+03 8.181E+03
1.50000E-03 3.919E+03 3.908E+03
2.00000E-03 1.997E+03 1.988E+03
3.00000E-03 7.420E+02 7.351E+02
4.00000E-03 3.607E+02 3.548E+02
4.55710E-03 2.592E+02 2.537E+02
4.55710E-03 7.550E+02 7.121E+02
4.70229E-03 7.123E+02 6.724E+02
4.85210E-03 6.636E+02 6.270E+02
4.85210E-03 8.943E+02 8.375E+02
5.00000E-03 8.430E+02 7.903E+02
5.18810E-03 7.665E+02 7.198E+02
5.18810E-03 8.837E+02 8.283E+02
6.00000E-03 6.173E+02 5.822E+02
8.00000E-03 2.922E+02 2.777E+02
1.00000E-02 1.626E+02 1.548E+02
1.50000E-02 5.512E+01 5.208E+01
2.00000E-02 2.543E+01 2.363E+01
3.00000E-02 8.561E+00 7.622E+00
3.31694E-02 6.553E+00 5.744E+00
3.31694E-02 3.582E+01 1.188E+01
4.00000E-02 2.210E+01 9.616E+00
5.00000E-02 1.232E+01 6.573E+00
6.00000E-02 7.579E+00 4.518E+00
8.00000E-02 3.510E+00 2.331E+00
1.00000E-01 1.942E+00 1.342E+00
1.50000E-01 6.978E-01 4.742E-01
2.00000E-01 3.663E-01 2.295E-01
3.00000E-01 1.771E-01 9.257E-02
4.00000E-01 1.217E-01 5.650E-02
5.00000E-01 9.701E-02 4.267E-02
6.00000E-01 8.313E-02 3.598E-02
8.00000E-01 6.749E-02 2.962E-02
1.00000E+00 5.841E-02 2.646E-02
1.25000E+00 5.111E-02 2.399E-02
1.50000E+00 4.647E-02 2.243E-02
2.00000E+00 4.124E-02 2.092E-02
3.00000E+00 3.716E-02 2.059E-02
4.00000E+00 3.607E-02 2.142E-02
5.00000E+00 3.608E-02 2.250E-02
6.00000E+00 3.655E-02 2.357E-02
8.00000E+00 3.815E-02 2.553E-02
1.00000E+01 4.002E-02 2.714E-02
1.50000E+01 4.455E-02 2.980E-02
2.00000E+01 4.823E-02 3.101E-02
54 48
1.00000E-03 9.413E+03 9.393E+03
1.07191E-03 8.151E+03 8.132E+03
1.14900E-03 7.035E+03 7.019E+03
1.14900E-03 7.338E+03 7.321E+03
1.50000E-03 4.085E+03 4.073E+03
2.00000E-03 2.088E+03 2.078E+03
3.00000E-03 7.780E+02 7.709E+02
4.00000E-03 3.787E+02 3.728E+02
4.78220E-03 2.408E+02 2.355E+02
4.78220E-03 6.941E+02 6.524E+02
5.00000E-03 6.392E+02 6.015E+02
5.10370E-03 6.044E+02 5.693E+02
5.10370E-03 8.181E+02 7.630E+02
5.27536E-03 7.579E+02 7.079E+02
5.45280E-03 6.991E+02 6.539E+02
5.45280E-03 8.064E+02 7.527E+02
6.00000E-03 6.376E+02 5.979E+02
8.00000E-03 3.032E+02 2.871E+02
1.00000E-02 1.690E+02 1.605E+02
1.50000E-02 5.743E+01 5.420E+01
2.00000E-02 2.652E+01 2.465E+01
3.00000E-02 8.930E+00 7.969E+00
3.45614E-02 6.129E+00 5.352E+00
3.45614E-02 3.316E+01 1.086E+01
4.00000E-02 2.270E+01 9.323E+00
5.00000E-02 1.272E+01 6.540E+00
6.00000E-02 7.825E+00 4.541E+00
8.00000E-02 3.633E+00 2.374E+00
1.00000E-01 2.011E+00 1.376E+00
1.50000E-01 7.202E-01 4.894E-01
2.00000E-01 3.760E-01 2.373E-01
3.00000E-01 1.797E-01 9.522E-02
4.00000E-01 1.223E-01 5.761E-02
5.00000E-01 9.699E-02 4.317E-02
6.00000E-01 8.281E-02 3.617E-02
8.00000E-01 6.696E-02 2.956E-02
1.00000E+00 5.785E-02 2.630E-02
1.25000E+00 5.054E-02 2.378E-02
1.50000E+00 4.594E-02 2.221E-02
2.00000E+00 4.078E-02 2.070E-02
3.00000E+00 3.681E-02 2.042E-02
4.00000E+00 3.577E-02 2.128E-02
5.00000E+00 3.583E-02 2.240E-02
6.00000E+00 3.634E-02 2.350E-02
8.00000E+00 3.797E-02 2.553E-02
1.00000E+01 3.987E-02 2.720E-02
1.50000E+01 4.445E-02 3.002E-02
2.00000E+01 4.815E-02 3.139E-02
55 52
1.00000E-03 9.365E+03 9.343E+03
1.03199E-03 8.775E+03 8.754E+03
1.06500E-03 8.214E+03 8.194E+03
1.06500E-03 8.685E+03 8.663E+03
1.13851E-03 7.576E+03 7.557E+03
1.21710E-03 6.584E+03 6.567E+03
1.21710E-03 6.888E+03 6.870E+03
1.50000E-03 4.335E+03 4.322E+03
2.00000E-03 2.226E+03 2.216E+03
3.00000E-03 8.319E+02 8.246E+02
4.00000E-03 4.055E+02 3.994E+02
5.00000E-03 2.303E+02 2.251E+02
5.01190E-03 2.290E+02 2.237E+02
5.01190E-03 6.674E+02 6.248E+02
5.18274E-03 6.184E+02 5.763E+02
5.35940E-03 5.645E+02 5.299E+02
5.35940E-03 7.692E+02 7.142E+02
5.53401E-03 7.146E+02 6.610E+02
5.71430E-03 6.556E+02 6.108E+02
5.71430E-03 7.547E+02 7.015E+02
6.00000E-03 6.711E+02 6.253E+02
8.00000E-03 3.214E+02 3.029E+02
1.00000E-02 1.793E+02 1.697E+02
1.50000E-02 6.104E+01 5.753E+01
2.00000E-02 2.822E+01 2.623E+01
3.00000E-02 9.507E+00 8.502E+00
3.59846E-02 5.863E+00 5.102E+00
3.59846E-02 3.143E+01 1.017E+01
4.00000E-02 2.381E+01 9.185E+00
5.00000E-02 1.340E+01 6.618E+00
6.00000E-02 8.248E+00 4.653E+00
8.00000E-02 3.836E+00 2.464E+00
1.00000E-01 2.124E+00 1.438E+00
1.50000E-01 7.589E-01 5.154E-01
2.00000E-01 3.941E-01 2.502E-01
3.00000E-01 1.863E-01 1.000E-01
4.00000E-01 1.257E-01 6.003E-02
5.00000E-01 9.912E-02 4.463E-02
6.00000E-01 8.431E-02 3.717E-02
8.00000E-01 6.789E-02 3.014E-02
1.00000E+00 5.854E-02 2.671E-02
1.25000E+00 5.108E-02 2.408E-02
1.50000E+00 4.641E-02 2.246E-02
2.00000E+00 4.121E-02 2.091E-02
3.00000E+00 3.725E-02 2.064E-02
4.00000E+00 3.625E-02 2.153E-02
5.00000E+00 3.635E-02 2.268E-02
6.00000E+00 3.689E-02 2.380E-02
8.00000E+00 3.860E-02 2.583E-02
1.00000E+01 4.057E-02 2.750E-02
1.50000E+01 4.529E-02 3.026E-02
2.00000E+01 4.910E-02 3.152E-02
56 55
1.00000E-03 8.543E+03 8.521E+03
1.03063E-03 7.990E+03 7.969E+03
1.06220E-03 7.465E+03 7.445E+03
1.06220E-03 8.547E+03 8.524E+03
1.09882E-03 7.957E+03 7.935E+03
1.13670E-03 7.404E+03 7.384E+03
1.13670E-03 7.837E+03 7.815E+03
1.21224E-03 6.861E+03 6.841E+03
1.29280E-03 5.985E+03 5.968E+03
1.29280E-03 6.255E+03 6.237E+03
1.50000E-03 4.499E+03 4.485E+03
2.00000E-03 2.319E+03 2.308E+03
3.00000E-03 8.696E+02 8.622E+02
4.00000E-03 4.246E+02 4.184E+02
5.00000E-03 2.414E+02 2.361E+02
5.24700E-03 2.135E+02 2.084E+02
5.24700E-03 6.098E+02 5.689E+02
5.43204E-03 5.634E+02 5.263E+02
5.62360E-03 5.169E+02 4.835E+02
5.62360E-03 7.016E+02 6.486E+02
5.80333E-03 6.507E+02 6.025E+02
5.98880E-03 6.013E+02 5.577E+02
5.98880E-03 6.930E+02 6.412E+02
6.00000E-03 6.898E+02 6.383E+02
8.00000E-03 3.334E+02 3.127E+02
1.00000E-02 1.860E+02 1.754E+02
1.50000E-02 6.347E+01 5.972E+01
2.00000E-02 2.938E+01 2.730E+01
3.00000E-02 9.904E+00 8.875E+00
3.74406E-02 5.498E+00 4.768E+00
3.74406E-02 2.919E+01 9.346E+00
4.00000E-02 2.457E+01 8.842E+00
5.00000E-02 1.379E+01 6.534E+00
6.00000E-02 8.511E+00 4.660E+00
8.00000E-02 3.963E+00 2.501E+00
1.00000E-01 2.196E+00 1.470E+00
1.50000E-01 7.828E-01 5.309E-01
2.00000E-01 4.046E-01 2.583E-01
3.00000E-01 1.891E-01 1.028E-01
4.00000E-01 1.265E-01 6.125E-02
5.00000E-01 9.923E-02 4.521E-02
6.00000E-01 8.410E-02 3.743E-02
8.00000E-01 6.744E-02 3.011E-02
1.00000E+00 5.803E-02 2.657E-02
1.25000E+00 5.058E-02 2.388E-02
1.50000E+00 4.592E-02 2.224E-02
2.00000E+00 4.078E-02 2.069E-02
3.00000E+00 3.692E-02 2.044E-02
4.00000E+00 3.598E-02 2.135E-02
5.00000E+00 3.612E-02 2.250E-02
6.00000E+00 3.669E-02 2.363E-02
8.00000E+00 3.844E-02 2.566E-02
1.00000E+01 4.042E-02 2.731E-02
1.50000E+01 4.518E-02 3.003E-02
2.00000E+01 4.902E-02 3.126E-02
57 54
1.00000E-03 9.087E+03 9.061E+03
1.05991E-03 7.988E+03 7.965E+03
1.12340E-03 7.000E+03 6.979E+03
1.12340E-03 8.025E+03 8.001E+03
1.16320E-03 7.447E+03 7.425E+03
1.20440E-03 6.911E+03 6.890E+03
1.20440E-03 7.321E+03 7.298E+03
1.28045E-03 6.440E+03 6.419E+03
1.36130E-03 5.652E+03 5.634E+03
1.36130E-03 5.905E+03 5.886E+03
1.50000E-03 4.772E+03 4.755E+03
2.00000E-03 2.464E+03 2.453E+03
3.00000E-03 9.267E+02 9.190E+02
4.00000E-03 4.531E+02 4.468E+02
5.00000E-03 2.578E+02 2.524E+02
5.48270E-03 2.039E+02 1.988E+02
5.48270E-03 5.764E+02 5.356E+02
5.68299E-03 5.302E+02 4.935E+02
5.89060E-03 4.846E+02 4.517E+02
5.89060E-03 6.545E+02 6.023E+02
6.00000E-03 6.319E+02 5.819E+02
6.26630E-03 5.654E+02 5.221E+02
6.26630E-03 6.518E+02 6.003E+02
8.00000E-03 3.529E+02 3.290E+02
1.00000E-02 1.967E+02 1.847E+02
1.50000E-02 6.731E+01 6.321E+01
2.00000E-02 3.119E+01 2.897E+01
3.00000E-02 1.052E+01 9.444E+00
3.89246E-02 5.271E+00 4.554E+00
3.89246E-02 2.772E+01 8.785E+00
4.00000E-02 2.579E+01 8.608E+00
5.00000E-02 1.447E+01 6.560E+00
6.00000E-02 8.962E+00 4.756E+00
8.00000E-02 4.177E+00 2.587E+00
1.00000E-01 2.315E+00 1.532E+00
1.50000E-01 8.239E-01 5.576E-01
2.00000E-01 4.239E-01 2.718E-01
3.00000E-01 1.961E-01 1.079E-01
4.00000E-01 1.301E-01 6.382E-02
5.00000E-01 1.015E-01 4.677E-02
6.00000E-01 8.570E-02 3.849E-02
8.00000E-01 6.843E-02 3.073E-02
1.00000E+00 5.876E-02 2.700E-02
1.25000E+00 5.110E-02 2.418E-02
1.50000E+00 4.640E-02 2.249E-02
2.00000E+00 4.122E-02 2.090E-02
3.00000E+00 3.737E-02 2.068E-02
4.00000E+00 3.646E-02 2.161E-02
5.00000E+00 3.664E-02 2.280E-02
6.00000E+00 3.726E-02 2.395E-02
8.00000E+00 3.907E-02 2.602E-02
1.00000E+01 4.113E-02 2.769E-02
1.50000E+01 4.603E-02 3.043E-02
2.00000E+01 4.996E-02 3.163E-02
58 54
1.00000E-03 9.711E+03 9.679E+03
1.08876E-03 7.991E+03 7.964E+03
1.18540E-03 6.563E+03 6.541E+03
1.18540E-03 7.545E+03 7.519E+03
1.22832E-03 6.984E+03 6.960E+03
1.27280E-03 6.465E+03 6.442E+03
1.27280E-03 6.853E+03 6.829E+03
1.35222E-03 6.031E+03 6.010E+03
1.43660E-03 5.293E+03 5.273E+03
1.43660E-03 5.532E+03 5.512E+03
1.50000E-03 5.033E+03 5.015E+03
2.00000E-03 2.607E+03 2.595E+03
3.00000E-03 9.857E+02 9.776E+02
4.00000E-03 4.811E+02 4.745E+02
5.00000E-03 2.740E+02 2.684E+02
5.72340E-03 1.943E+02 1.892E+02
5.72340E-03 5.454E+02 5.046E+02
6.00000E-03 4.908E+02 4.550E+02
6.16420E-03 4.554E+02 4.228E+02
6.16420E-03 6.188E+02 5.665E+02
6.35359E-03 5.756E+02 5.278E+02
6.54880E-03 5.332E+02 4.899E+02
6.54880E-03 6.149E+02 5.633E+02
8.00000E-03 3.732E+02 3.458E+02
1.00000E-02 2.082E+02 1.945E+02
1.50000E-02 7.143E+01 6.690E+01
2.00000E-02 3.312E+01 3.073E+01
3.00000E-02 1.119E+01 1.005E+01
4.00000E-02 5.215E+00 4.496E+00
4.04430E-02 5.066E+00 4.359E+00
4.04430E-02 2.635E+01 8.272E+00
5.00000E-02 1.520E+01 6.569E+00
6.00000E-02 9.447E+00 4.847E+00
8.00000E-02 4.409E+00 2.677E+00
1.00000E-01 2.445E+00 1.597E+00
1.50000E-01 8.687E-01 5.862E-01
2.00000E-01 4.452E-01 2.865E-01
3.00000E-01 2.039E-01 1.134E-01
4.00000E-01 1.342E-01 6.664E-02
5.00000E-01 1.041E-01 4.851E-02
6.00000E-01 8.757E-02 3.970E-02
8.00000E-01 6.962E-02 3.145E-02
1.00000E+00 5.961E-02 2.750E-02
1.25000E+00 5.181E-02 2.456E-02
1.50000E+00 4.701E-02 2.281E-02
2.00000E+00 4.177E-02 2.118E-02
3.00000E+00 3.792E-02 2.096E-02
4.00000E+00 3.705E-02 2.194E-02
5.00000E+00 3.727E-02 2.316E-02
6.00000E+00 3.792E-02 2.434E-02
8.00000E+00 3.981E-02 2.645E-02
1.00000E+01 4.194E-02 2.816E-02
1.50000E+01 4.699E-02 3.094E-02
2.00000E+01 5.103E-02 3.216E-02
59 53
1.00000E-03 1.058E+04 1.054E+04
1.11454E-03 8.122E+03 8.091E+03
1.24220E-03 6.278E+03 6.254E+03
1.24220E-03 7.224E+03 7.196E+03
1.28892E-03 6.661E+03 6.635E+03
1.33740E-03 6.142E+03 6.118E+03
1.33740E-03 6.513E+03 6.487E+03
1.50000E-03 5.090E+03 5.069E+03
1.51100E-03 5.006E+03 4.986E+03
1.51100E-03 5.235E+03 5.214E+03
2.00000E-03 2.768E+03 2.755E+03
3.00000E-03 1.047E+03 1.038E+03
4.00000E-03 5.131E+02 5.061E+02
5.00000E-03 2.924E+02 2.865E+02
5.96430E-03 1.868E+02 1.816E+02
5.96430E-03 5.214E+02 4.802E+02
6.00000E-03 5.145E+02 4.739E+02
6.44040E-03 4.310E+02 3.984E+02
6.44040E-03 5.857E+02 5.333E+02
6.63467E-03 5.455E+02 4.976E+02
6.83480E-03 5.060E+02 4.625E+02
6.83480E-03 5.836E+02 5.317E+02
8.00000E-03 3.950E+02 3.634E+02
1.00000E-02 2.209E+02 2.052E+02
1.50000E-02 7.597E+01 7.094E+01
2.00000E-02 3.526E+01 3.267E+01
3.00000E-02 1.192E+01 1.072E+01
4.00000E-02 5.557E+00 4.803E+00
4.19906E-02 4.892E+00 4.192E+00
4.19906E-02 2.518E+01 7.833E+00
5.00000E-02 1.599E+01 6.567E+00
6.00000E-02 9.977E+00 4.942E+00
8.00000E-02 4.664E+00 2.773E+00
1.00000E-01 2.588E+00 1.667E+00
1.50000E-01 9.180E-01 6.172E-01
2.00000E-01 4.687E-01 3.025E-01
3.00000E-01 2.126E-01 1.195E-01
4.00000E-01 1.389E-01 6.980E-02
5.00000E-01 1.071E-01 5.047E-02
6.00000E-01 8.976E-02 4.107E-02
8.00000E-01 7.105E-02 3.229E-02
1.00000E+00 6.070E-02 2.811E-02
1.25000E+00 5.268E-02 2.503E-02
1.50000E+00 4.779E-02 2.320E-02
2.00000E+00 4.244E-02 2.152E-02
3.00000E+00 3.858E-02 2.131E-02
4.00000E+00 3.774E-02 2.233E-02
5.00000E+00 3.800E-02 2.359E-02
6.00000E+00 3.870E-02 2.481E-02
8.00000E+00 4.067E-02 2.697E-02
1.00000E+01 4.288E-02 2.872E-02
1.50000E+01 4.809E-02 3.155E-02
2.00000E+01 5.226E-02 3.277E-02
60 57
1.00000E-03 6.627E+03 6.598E+03
1.00250E-03 6.806E+03 6.776E+03
1.00500E-03 6.949E+03 6.918E+03
1.00500E-03 8.554E+03 8.516E+03
1.14188E-03 7.579E+03 7.547E+03
1.29740E-03 5.933E+03 5.908E+03
1.29740E-03 6.833E+03 6.803E+03
1.34907E-03 6.264E+03 6.236E+03
1.40280E-03 5.744E+03 5.719E+03
1.40280E-03 6.093E+03 6.066E+03
1.50000E-03 5.273E+03 5.250E+03
1.57530E-03 4.738E+03 4.717E+03
1.57530E-03 4.951E+03 4.929E+03
2.00000E-03 2.878E+03 2.864E+03
3.00000E-03 1.093E+03 1.084E+03
4.00000E-03 5.366E+02 5.294E+02
5.00000E-03 3.061E+02 3.000E+02
6.00000E-03 1.927E+02 1.874E+02
6.20790E-03 1.767E+02 1.715E+02
6.20790E-03 4.892E+02 4.484E+02
6.45960E-03 4.487E+02 4.079E+02
